date,symbol,asset_name,asset_class,close
2026-01-29,510500.SS,中证500ETF,csi_500,8.442
2026-01-30,510500.SS,中证500ETF,csi_500,8.291
2026-02-02,510500.SS,中证500ETF,csi_500,7.9
2026-02-03,510500.SS,中证500ETF,csi_500,8.217
2026-02-04,510500.SS,中证500ETF,csi_500,8.239
2026-02-05,510500.SS,中证500ETF,csi_500,8.068
2026-02-06,510500.SS,中证500ETF,csi_500,8.064
2026-02-09,510500.SS,中证500ETF,csi_500,8.246
2026-02-10,510500.SS,中证500ETF,csi_500,8.228
2026-02-11,510500.SS,中证500ETF,csi_500,8.262
2026-02-12,510500.SS,中证500ETF,csi_500,8.365
2026-02-13,510500.SS,中证500ETF,csi_500,8.224
2026-02-24,510500.SS,中证500ETF,csi_500,8.32
2026-02-25,510500.SS,中证500ETF,csi_500,8.453
2026-02-26,510500.SS,中证500ETF,csi_500,8.481
2026-02-27,510500.SS,中证500ETF,csi_500,8.588
2026-03-02,510500.SS,中证500ETF,csi_500,8.584
2026-03-03,510500.SS,中证500ETF,csi_500,8.226
2026-03-04,510500.SS,中证500ETF,csi_500,8.168
2026-03-05,510500.SS,中证500ETF,csi_500,8.222
2026-03-06,510500.SS,中证500ETF,csi_500,8.272
2026-03-09,510500.SS,中证500ETF,csi_500,8.207
2026-03-10,510500.SS,中证500ETF,csi_500,8.332
2026-03-11,510500.SS,中证500ETF,csi_500,8.319
2026-03-12,510500.SS,中证500ETF,csi_500,8.277
2026-03-13,510500.SS,中证500ETF,csi_500,8.162
2026-03-16,510500.SS,中证500ETF,csi_500,8.11
2026-03-17,510500.SS,中证500ETF,csi_500,7.929
2026-03-18,510500.SS,中证500ETF,csi_500,8.007
2026-03-19,510500.SS,中证500ETF,csi_500,7.796
2026-03-20,510500.SS,中证500ETF,csi_500,7.663
2026-03-23,510500.SS,中证500ETF,csi_500,7.363
2026-03-24,510500.SS,中证500ETF,csi_500,7.503
2026-03-25,510500.SS,中证500ETF,csi_500,7.677
2026-03-26,510500.SS,中证500ETF,csi_500,7.551
2026-03-27,510500.SS,中证500ETF,csi_500,7.654
2026-03-30,510500.SS,中证500ETF,csi_500,7.669
2026-03-31,510500.SS,中证500ETF,csi_500,7.534
2026-04-01,510500.SS,中证500ETF,csi_500,7.66
2026-04-02,510500.SS,中证500ETF,csi_500,7.523
2026-04-03,510500.SS,中证500ETF,csi_500,7.454
2026-04-07,510500.SS,中证500ETF,csi_500,7.48
2026-04-08,510500.SS,中证500ETF,csi_500,7.877
2026-04-09,510500.SS,中证500ETF,csi_500,7.815
2026-04-10,510500.SS,中证500ETF,csi_500,7.886
2026-04-13,510500.SS,中证500ETF,csi_500,7.879
2026-04-14,510500.SS,中证500ETF,csi_500,8.01
2026-04-15,510500.SS,中证500ETF,csi_500,7.962
2026-04-16,510500.SS,中证500ETF,csi_500,8.104
2026-04-17,510500.SS,中证500ETF,csi_500,8.141
2026-04-20,510500.SS,中证500ETF,csi_500,8.206
2026-04-21,510500.SS,中证500ETF,csi_500,8.182
2026-04-22,510500.SS,中证500ETF,csi_500,8.306
2026-04-23,510500.SS,中证500ETF,csi_500,8.226
2026-04-24,510500.SS,中证500ETF,csi_500,8.174
2026-04-27,510500.SS,中证500ETF,csi_500,8.219
2026-04-28,510500.SS,中证500ETF,csi_500,8.124
2026-04-29,510500.SS,中证500ETF,csi_500,8.273
2026-04-30,510500.SS,中证500ETF,csi_500,8.281
2026-05-06,510500.SS,中证500ETF,csi_500,8.509
2026-05-07,510500.SS,中证500ETF,csi_500,8.622
2026-05-08,510500.SS,中证500ETF,csi_500,8.62
2026-05-11,510500.SS,中证500ETF,csi_500,8.763
2026-05-12,510500.SS,中证500ETF,csi_500,8.713
2026-05-13,510500.SS,中证500ETF,csi_500,8.86
2026-05-14,510500.SS,中证500ETF,csi_500,8.623
2026-05-15,510500.SS,中证500ETF,csi_500,8.463
2026-05-18,510500.SS,中证500ETF,csi_500,8.482
2026-05-19,510500.SS,中证500ETF,csi_500,8.554
2026-05-20,510500.SS,中证500ETF,csi_500,8.599
2026-05-21,510500.SS,中证500ETF,csi_500,8.354
2026-05-22,510500.SS,中证500ETF,csi_500,8.509
2026-05-25,510500.SS,中证500ETF,csi_500,8.637
2026-05-26,510500.SS,中证500ETF,csi_500,8.603
2026-05-27,510500.SS,中证500ETF,csi_500,8.465
2026-05-28,510500.SS,中证500ETF,csi_500,8.5
2026-05-29,510500.SS,中证500ETF,csi_500,8.294
2026-06-01,510500.SS,中证500ETF,csi_500,8.221
2026-06-02,510500.SS,中证500ETF,csi_500,8.257
2026-06-03,510500.SS,中证500ETF,csi_500,8.306
2026-06-04,510500.SS,中证500ETF,csi_500,8.299
2026-06-05,510500.SS,中证500ETF,csi_500,8.19
2026-06-08,510500.SS,中证500ETF,csi_500,7.919
2026-06-09,510500.SS,中证500ETF,csi_500,8.121
2026-06-10,510500.SS,中证500ETF,csi_500,8.022
2026-06-11,510500.SS,中证500ETF,csi_500,7.984
2026-06-12,510500.SS,中证500ETF,csi_500,8.093
2026-06-15,510500.SS,中证500ETF,csi_500,8.395
2026-06-16,510500.SS,中证500ETF,csi_500,8.483
2026-06-17,510500.SS,中证500ETF,csi_500,8.614
2026-06-18,510500.SS,中证500ETF,csi_500,8.679
2026-06-22,510500.SS,中证500ETF,csi_500,8.858
2026-06-23,510500.SS,中证500ETF,csi_500,8.666
2026-06-24,510500.SS,中证500ETF,csi_500,8.836
2026-06-25,510500.SS,中证500ETF,csi_500,8.936
2026-06-26,510500.SS,中证500ETF,csi_500,8.712
2026-06-29,510500.SS,中证500ETF,csi_500,8.825
2026-06-30,510500.SS,中证500ETF,csi_500,9.045
2026-07-01,510500.SS,中证500ETF,csi_500,9.031
2026-07-02,510500.SS,中证500ETF,csi_500,8.7
2026-07-03,510500.SS,中证500ETF,csi_500,8.752
2026-07-06,510500.SS,中证500ETF,csi_500,8.661
2026-07-07,510500.SS,中证500ETF,csi_500,8.508
2026-07-08,510500.SS,中证500ETF,csi_500,8.402
2026-07-09,510500.SS,中证500ETF,csi_500,8.655
2026-07-10,510500.SS,中证500ETF,csi_500,8.549
2026-07-13,510500.SS,中证500ETF,csi_500,8.143
2026-07-14,510500.SS,中证500ETF,csi_500,8.264
2026-07-15,510500.SS,中证500ETF,csi_500,8.151
2026-07-16,510500.SS,中证500ETF,csi_500,7.956
2026-07-17,510500.SS,中证500ETF,csi_500,7.505
2026-07-20,510500.SS,中证500ETF,csi_500,7.426
2026-07-21,510500.SS,中证500ETF,csi_500,7.792
2026-07-22,510500.SS,中证500ETF,csi_500,7.74
2026-07-23,510500.SS,中证500ETF,csi_500,7.737
2026-07-24,510500.SS,中证500ETF,csi_500,7.545
2026-07-27,510500.SS,中证500ETF,csi_500,7.726
2026-07-28,510500.SS,中证500ETF,csi_500,7.463
2026-07-29,510500.SS,中证500ETF,csi_500,7.54
2026-07-30,510500.SS,中证500ETF,csi_500,7.336
2026-07-31,510500.SS,中证500ETF,csi_500,7.5
2026-08-03,510500.SS,中证500ETF,csi_500,7.42
2026-08-04,510500.SS,中证500ETF,csi_500,7.601
2026-08-05,510500.SS,中证500ETF,csi_500,7.815
2026-08-06,510500.SS,中证500ETF,csi_500,7.832
2026-08-07,510500.SS,中证500ETF,csi_500,7.987
2026-08-10,510500.SS,中证500ETF,csi_500,8.037
2026-08-11,510500.SS,中证500ETF,csi_500,7.989
2026-08-12,510500.SS,中证500ETF,csi_500,8.035
2023-08-14,511010.SS,国债ETF,government_bond,128.598
2023-08-15,511010.SS,国债ETF,government_bond,128.871
2023-08-16,511010.SS,国债ETF,government_bond,128.942
2023-08-17,511010.SS,国债ETF,government_bond,128.9
2023-08-18,511010.SS,国债ETF,government_bond,128.967
2023-08-21,511010.SS,国债ETF,government_bond,129.088
2023-08-22,511010.SS,国债ETF,government_bond,129.014
2023-08-23,511010.SS,国债ETF,government_bond,129.001
2023-08-24,511010.SS,国债ETF,government_bond,128.97
2023-08-25,511010.SS,国债ETF,government_bond,128.907
2023-08-28,511010.SS,国债ETF,government_bond,128.742
2023-08-29,511010.SS,国债ETF,government_bond,128.58
2023-08-30,511010.SS,国债ETF,government_bond,128.833
2023-08-31,511010.SS,国债ETF,government_bond,128.859
2023-09-01,511010.SS,国债ETF,government_bond,128.718
2023-09-04,511010.SS,国债ETF,government_bond,128.398
2023-09-05,511010.SS,国债ETF,government_bond,128.493
2023-09-06,511010.SS,国债ETF,government_bond,128.393
2023-09-07,511010.SS,国债ETF,government_bond,128.232
2023-09-08,511010.SS,国债ETF,government_bond,128.337
2023-09-11,511010.SS,国债ETF,government_bond,128.337
2023-09-12,511010.SS,国债ETF,government_bond,128.36
2023-09-13,511010.SS,国债ETF,government_bond,128.494
2023-09-14,511010.SS,国债ETF,government_bond,128.561
2023-09-15,511010.SS,国债ETF,government_bond,128.495
2023-09-18,511010.SS,国债ETF,government_bond,128.353
2023-09-19,511010.SS,国债ETF,government_bond,128.338
2023-09-20,511010.SS,国债ETF,government_bond,128.286
2023-09-21,511010.SS,国债ETF,government_bond,128.383
2023-09-22,511010.SS,国债ETF,government_bond,128.288
2023-09-25,511010.SS,国债ETF,government_bond,128.261
2023-09-26,511010.SS,国债ETF,government_bond,128.112
2023-09-27,511010.SS,国债ETF,government_bond,127.814
2023-09-28,511010.SS,国债ETF,government_bond,128.392
2023-10-09,511010.SS,国债ETF,government_bond,128.503
2023-10-10,511010.SS,国债ETF,government_bond,128.409
2023-10-11,511010.SS,国债ETF,government_bond,128.169
2023-10-12,511010.SS,国债ETF,government_bond,128.15
2023-10-13,511010.SS,国债ETF,government_bond,128.259
2023-10-16,511010.SS,国债ETF,government_bond,128.273
2023-10-17,511010.SS,国债ETF,government_bond,128.208
2023-10-18,511010.SS,国债ETF,government_bond,128.183
2023-10-19,511010.SS,国债ETF,government_bond,127.948
2023-10-20,511010.SS,国债ETF,government_bond,128.05
2023-10-23,511010.SS,国债ETF,government_bond,128.172
2023-10-24,511010.SS,国债ETF,government_bond,128.11
2023-10-25,511010.SS,国债ETF,government_bond,128.264
2023-10-26,511010.SS,国债ETF,government_bond,128.42
2023-10-27,511010.SS,国债ETF,government_bond,128.36
2023-10-30,511010.SS,国债ETF,government_bond,128.536
2023-10-31,511010.SS,国债ETF,government_bond,128.576
2023-11-01,511010.SS,国债ETF,government_bond,128.603
2023-11-02,511010.SS,国债ETF,government_bond,128.701
2023-11-03,511010.SS,国债ETF,government_bond,128.692
2023-11-06,511010.SS,国债ETF,government_bond,128.655
2023-11-07,511010.SS,国债ETF,government_bond,128.69
2023-11-08,511010.SS,国债ETF,government_bond,128.703
2023-11-09,511010.SS,国债ETF,government_bond,128.71
2023-11-10,511010.SS,国债ETF,government_bond,128.715
2023-11-13,511010.SS,国债ETF,government_bond,128.873
2023-11-14,511010.SS,国债ETF,government_bond,128.862
2023-11-15,511010.SS,国债ETF,government_bond,128.859
2023-11-16,511010.SS,国债ETF,government_bond,128.935
2023-11-17,511010.SS,国债ETF,government_bond,128.947
2023-11-20,511010.SS,国债ETF,government_bond,128.877
2023-11-21,511010.SS,国债ETF,government_bond,128.816
2023-11-22,511010.SS,国债ETF,government_bond,128.665
2023-11-23,511010.SS,国债ETF,government_bond,128.5
2023-11-24,511010.SS,国债ETF,government_bond,128.596
2023-11-27,511010.SS,国债ETF,government_bond,128.577
2023-11-28,511010.SS,国债ETF,government_bond,128.565
2023-11-29,511010.SS,国债ETF,government_bond,128.517
2023-11-30,511010.SS,国债ETF,government_bond,128.611
2023-12-01,511010.SS,国债ETF,government_bond,128.71
2023-12-04,511010.SS,国债ETF,government_bond,128.615
2023-12-05,511010.SS,国债ETF,government_bond,128.601
2023-12-06,511010.SS,国债ETF,government_bond,128.583
2023-12-07,511010.SS,国债ETF,government_bond,128.654
2023-12-08,511010.SS,国债ETF,government_bond,128.72
2023-12-11,511010.SS,国债ETF,government_bond,128.905
2023-12-12,511010.SS,国债ETF,government_bond,128.893
2023-12-13,511010.SS,国债ETF,government_bond,129.075
2023-12-14,511010.SS,国债ETF,government_bond,128.951
2023-12-15,511010.SS,国债ETF,government_bond,129.068
2023-12-18,511010.SS,国债ETF,government_bond,129.175
2023-12-19,511010.SS,国债ETF,government_bond,129.162
2023-12-20,511010.SS,国债ETF,government_bond,129.071
2023-12-21,511010.SS,国债ETF,government_bond,129.12
2023-12-22,511010.SS,国债ETF,government_bond,129.297
2023-12-25,511010.SS,国债ETF,government_bond,129.405
2023-12-26,511010.SS,国债ETF,government_bond,129.507
2023-12-27,511010.SS,国债ETF,government_bond,129.636
2023-12-28,511010.SS,国债ETF,government_bond,129.755
2023-12-29,511010.SS,国债ETF,government_bond,129.873
2024-01-02,511010.SS,国债ETF,government_bond,129.762
2024-01-03,511010.SS,国债ETF,government_bond,129.727
2024-01-04,511010.SS,国债ETF,government_bond,129.83
2024-01-05,511010.SS,国债ETF,government_bond,129.967
2024-01-08,511010.SS,国债ETF,government_bond,129.933
2024-01-09,511010.SS,国债ETF,government_bond,129.954
2024-01-10,511010.SS,国债ETF,government_bond,129.937
2024-01-11,511010.SS,国债ETF,government_bond,129.97
2024-01-12,511010.SS,国债ETF,government_bond,129.927
2024-01-15,511010.SS,国债ETF,government_bond,129.883
2024-01-16,511010.SS,国债ETF,government_bond,129.792
2024-01-17,511010.SS,国债ETF,government_bond,129.889
2024-01-18,511010.SS,国债ETF,government_bond,129.86
2024-01-19,511010.SS,国债ETF,government_bond,130.085
2024-01-22,511010.SS,国债ETF,government_bond,130.147
2024-01-23,511010.SS,国债ETF,government_bond,130.069
2024-01-24,511010.SS,国债ETF,government_bond,130.022
2024-01-25,511010.SS,国债ETF,government_bond,130.192
2024-01-26,511010.SS,国债ETF,government_bond,130.285
2024-01-29,511010.SS,国债ETF,government_bond,130.331
2024-01-30,511010.SS,国债ETF,government_bond,130.677
2024-01-31,511010.SS,国债ETF,government_bond,130.71
2024-02-01,511010.SS,国债ETF,government_bond,130.588
2024-02-02,511010.SS,国债ETF,government_bond,130.576
2024-02-05,511010.SS,国债ETF,government_bond,130.734
2024-02-06,511010.SS,国债ETF,government_bond,130.533
2024-02-07,511010.SS,国债ETF,government_bond,130.471
2024-02-08,511010.SS,国债ETF,government_bond,130.71
2024-02-19,511010.SS,国债ETF,government_bond,130.67
2024-02-20,511010.SS,国债ETF,government_bond,130.712
2024-02-21,511010.SS,国债ETF,government_bond,130.795
2024-02-22,511010.SS,国债ETF,government_bond,130.853
2024-02-23,511010.SS,国债ETF,government_bond,131.019
2024-02-26,511010.SS,国债ETF,government_bond,131.031
2024-02-27,511010.SS,国债ETF,government_bond,131.069
2024-02-28,511010.SS,国债ETF,government_bond,131.08
2024-02-29,511010.SS,国债ETF,government_bond,131.131
2024-03-01,511010.SS,国债ETF,government_bond,131.05
2024-03-04,511010.SS,国债ETF,government_bond,131.055
2024-03-05,511010.SS,国债ETF,government_bond,131.06
2024-03-06,511010.SS,国债ETF,government_bond,131.24
2024-03-07,511010.SS,国债ETF,government_bond,131.356
2024-03-08,511010.SS,国债ETF,government_bond,131.303
2024-03-11,511010.SS,国债ETF,government_bond,131.218
2024-03-12,511010.SS,国债ETF,government_bond,131.091
2024-03-13,511010.SS,国债ETF,government_bond,131.054
2024-03-14,511010.SS,国债ETF,government_bond,130.981
2024-03-15,511010.SS,国债ETF,government_bond,131.064
2024-03-18,511010.SS,国债ETF,government_bond,131.187
2024-03-19,511010.SS,国债ETF,government_bond,131.293
2024-03-20,511010.SS,国债ETF,government_bond,131.269
2024-03-21,511010.SS,国债ETF,government_bond,131.293
2024-03-22,511010.SS,国债ETF,government_bond,131.326
2024-03-25,511010.SS,国债ETF,government_bond,131.262
2024-03-26,511010.SS,国债ETF,government_bond,131.247
2024-03-27,511010.SS,国债ETF,government_bond,131.301
2024-03-28,511010.SS,国债ETF,government_bond,131.285
2024-03-29,511010.SS,国债ETF,government_bond,131.433
2024-04-01,511010.SS,国债ETF,government_bond,131.388
2024-04-02,511010.SS,国债ETF,government_bond,131.436
2024-04-03,511010.SS,国债ETF,government_bond,131.573
2024-04-08,511010.SS,国债ETF,government_bond,131.74
2024-04-09,511010.SS,国债ETF,government_bond,131.865
2024-04-10,511010.SS,国债ETF,government_bond,131.879
2024-04-11,511010.SS,国债ETF,government_bond,131.904
2024-04-12,511010.SS,国债ETF,government_bond,132.079
2024-04-15,511010.SS,国债ETF,government_bond,132.06
2024-04-16,511010.SS,国债ETF,government_bond,131.987
2024-04-17,511010.SS,国债ETF,government_bond,132.022
2024-04-18,511010.SS,国债ETF,government_bond,132.128
2024-04-19,511010.SS,国债ETF,government_bond,132.216
2024-04-22,511010.SS,国债ETF,government_bond,132.297
2024-04-23,511010.SS,国债ETF,government_bond,132.487
2024-04-24,511010.SS,国债ETF,government_bond,132.128
2024-04-25,511010.SS,国债ETF,government_bond,132.223
2024-04-26,511010.SS,国债ETF,government_bond,131.999
2024-04-29,511010.SS,国债ETF,government_bond,131.439
2024-04-30,511010.SS,国债ETF,government_bond,131.822
2024-05-06,511010.SS,国债ETF,government_bond,132.035
2024-05-07,511010.SS,国债ETF,government_bond,132.201
2024-05-08,511010.SS,国债ETF,government_bond,132.225
2024-05-09,511010.SS,国债ETF,government_bond,132.106
2024-05-10,511010.SS,国债ETF,government_bond,132.082
2024-05-13,511010.SS,国债ETF,government_bond,132.226
2024-05-14,511010.SS,国债ETF,government_bond,132.301
2024-05-15,511010.SS,国债ETF,government_bond,132.3
2024-05-16,511010.SS,国债ETF,government_bond,132.236
2024-05-17,511010.SS,国债ETF,government_bond,132.137
2024-05-20,511010.SS,国债ETF,government_bond,132.299
2024-05-21,511010.SS,国债ETF,government_bond,132.229
2024-05-22,511010.SS,国债ETF,government_bond,132.287
2024-05-23,511010.SS,国债ETF,government_bond,132.381
2024-05-24,511010.SS,国债ETF,government_bond,132.384
2024-05-27,511010.SS,国债ETF,government_bond,132.35
2024-05-28,511010.SS,国债ETF,government_bond,132.426
2024-05-29,511010.SS,国债ETF,government_bond,132.498
2024-05-30,511010.SS,国债ETF,government_bond,132.551
2024-05-31,511010.SS,国债ETF,government_bond,132.528
2024-06-03,511010.SS,国债ETF,government_bond,132.67
2024-06-04,511010.SS,国债ETF,government_bond,132.702
2024-06-05,511010.SS,国债ETF,government_bond,132.741
2024-06-06,511010.SS,国债ETF,government_bond,132.715
2024-06-07,511010.SS,国债ETF,government_bond,132.764
2024-06-11,511010.SS,国债ETF,government_bond,132.764
2024-06-12,511010.SS,国债ETF,government_bond,132.746
2024-06-13,511010.SS,国债ETF,government_bond,132.759
2024-06-14,511010.SS,国债ETF,government_bond,132.78
2024-06-17,511010.SS,国债ETF,government_bond,132.837
2024-06-18,511010.SS,国债ETF,government_bond,132.874
2024-06-19,511010.SS,国债ETF,government_bond,132.901
2024-06-20,511010.SS,国债ETF,government_bond,133.016
2024-06-21,511010.SS,国债ETF,government_bond,132.947
2024-06-24,511010.SS,国债ETF,government_bond,133.03
2024-06-25,511010.SS,国债ETF,government_bond,133.072
2024-06-26,511010.SS,国债ETF,government_bond,133.172
2024-06-27,511010.SS,国债ETF,government_bond,133.313
2024-06-28,511010.SS,国债ETF,government_bond,133.409
2024-07-01,511010.SS,国债ETF,government_bond,133.182
2024-07-02,511010.SS,国债ETF,government_bond,133.305
2024-07-03,511010.SS,国债ETF,government_bond,133.517
2024-07-04,511010.SS,国债ETF,government_bond,133.444
2024-07-05,511010.SS,国债ETF,government_bond,133.338
2024-07-08,511010.SS,国债ETF,government_bond,133.071
2024-07-09,511010.SS,国债ETF,government_bond,133.239
2024-07-10,511010.SS,国债ETF,government_bond,133.325
2024-07-11,511010.SS,国债ETF,government_bond,133.318
2024-07-12,511010.SS,国债ETF,government_bond,133.426
2024-07-15,511010.SS,国债ETF,government_bond,133.478
2024-07-16,511010.SS,国债ETF,government_bond,133.477
2024-07-17,511010.SS,国债ETF,government_bond,133.509
2024-07-18,511010.SS,国债ETF,government_bond,133.468
2024-07-19,511010.SS,国债ETF,government_bond,133.56
2024-07-22,511010.SS,国债ETF,government_bond,133.851
2024-07-23,511010.SS,国债ETF,government_bond,133.996
2024-07-24,511010.SS,国债ETF,government_bond,133.998
2024-07-25,511010.SS,国债ETF,government_bond,134.018
2024-07-26,511010.SS,国债ETF,government_bond,134.077
2024-07-29,511010.SS,国债ETF,government_bond,134.054
2024-07-30,511010.SS,国债ETF,government_bond,134.074
2024-07-31,511010.SS,国债ETF,government_bond,134.171
2024-08-01,511010.SS,国债ETF,government_bond,134.397
2024-08-02,511010.SS,国债ETF,government_bond,134.598
2024-08-05,511010.SS,国债ETF,government_bond,134.649
2024-08-06,511010.SS,国债ETF,government_bond,134.45
2024-08-07,511010.SS,国债ETF,government_bond,134.641
2024-08-08,511010.SS,国债ETF,government_bond,134.521
2024-08-09,511010.SS,国债ETF,government_bond,134.336
2024-08-12,511010.SS,国债ETF,government_bond,133.714
2024-08-13,511010.SS,国债ETF,government_bond,134.119
2024-08-14,511010.SS,国债ETF,government_bond,134.246
2024-08-15,511010.SS,国债ETF,government_bond,134.11
2024-08-16,511010.SS,国债ETF,government_bond,134.087
2024-08-19,511010.SS,国债ETF,government_bond,134.146
2024-08-20,511010.SS,国债ETF,government_bond,134.124
2024-08-21,511010.SS,国债ETF,government_bond,133.977
2024-08-22,511010.SS,国债ETF,government_bond,134.253
2024-08-23,511010.SS,国债ETF,government_bond,134.454
2024-08-26,511010.SS,国债ETF,government_bond,134.456
2024-08-27,511010.SS,国债ETF,government_bond,134.366
2024-08-28,511010.SS,国债ETF,government_bond,134.411
2024-08-29,511010.SS,国债ETF,government_bond,134.337
2024-08-30,511010.SS,国债ETF,government_bond,134.295
2024-09-02,511010.SS,国债ETF,government_bond,134.616
2024-09-03,511010.SS,国债ETF,government_bond,134.799
2024-09-04,511010.SS,国债ETF,government_bond,134.847
2024-09-05,511010.SS,国债ETF,government_bond,134.933
2024-09-06,511010.SS,国债ETF,government_bond,134.978
2024-09-09,511010.SS,国债ETF,government_bond,135.051
2024-09-10,511010.SS,国债ETF,government_bond,135.169
2024-09-11,511010.SS,国债ETF,government_bond,135.376
2024-09-12,511010.SS,国债ETF,government_bond,135.161
2024-09-13,511010.SS,国债ETF,government_bond,135.355
2024-09-18,511010.SS,国债ETF,government_bond,135.389
2024-09-19,511010.SS,国债ETF,government_bond,135.205
2024-09-20,511010.SS,国债ETF,government_bond,135.304
2024-09-23,511010.SS,国债ETF,government_bond,135.334
2024-09-24,511010.SS,国债ETF,government_bond,135.182
2024-09-25,511010.SS,国债ETF,government_bond,135.507
2024-09-26,511010.SS,国债ETF,government_bond,135.4
2024-09-27,511010.SS,国债ETF,government_bond,134.82
2024-09-30,511010.SS,国债ETF,government_bond,134.354
2024-10-08,511010.SS,国债ETF,government_bond,134.3
2024-10-09,511010.SS,国债ETF,government_bond,134.58
2024-10-10,511010.SS,国债ETF,government_bond,134.908
2024-10-11,511010.SS,国债ETF,government_bond,134.98
2024-10-14,511010.SS,国债ETF,government_bond,134.958
2024-10-15,511010.SS,国债ETF,government_bond,134.994
2024-10-16,511010.SS,国债ETF,government_bond,135.013
2024-10-17,511010.SS,国债ETF,government_bond,135.201
2024-10-18,511010.SS,国债ETF,government_bond,135.047
2024-10-21,511010.SS,国债ETF,government_bond,135.029
2024-10-22,511010.SS,国债ETF,government_bond,134.835
2024-10-23,511010.SS,国债ETF,government_bond,134.696
2024-10-24,511010.SS,国债ETF,government_bond,134.75
2024-10-25,511010.SS,国债ETF,government_bond,134.738
2024-10-28,511010.SS,国债ETF,government_bond,134.765
2024-10-29,511010.SS,国债ETF,government_bond,134.902
2024-10-30,511010.SS,国债ETF,government_bond,134.945
2024-10-31,511010.SS,国债ETF,government_bond,134.934
2024-11-01,511010.SS,国债ETF,government_bond,135.141
2024-11-04,511010.SS,国债ETF,government_bond,135.2
2024-11-05,511010.SS,国债ETF,government_bond,135.188
2024-11-06,511010.SS,国债ETF,government_bond,135.239
2024-11-07,511010.SS,国债ETF,government_bond,135.359
2024-11-08,511010.SS,国债ETF,government_bond,135.412
2024-11-11,511010.SS,国债ETF,government_bond,135.45
2024-11-12,511010.SS,国债ETF,government_bond,135.641
2024-11-13,511010.SS,国债ETF,government_bond,135.64
2024-11-14,511010.SS,国债ETF,government_bond,135.647
2024-11-15,511010.SS,国债ETF,government_bond,135.745
2024-11-18,511010.SS,国债ETF,government_bond,135.67
2024-11-19,511010.SS,国债ETF,government_bond,135.639
2024-11-20,511010.SS,国债ETF,government_bond,135.734
2024-11-21,511010.SS,国债ETF,government_bond,135.821
2024-11-22,511010.SS,国债ETF,government_bond,135.847
2024-11-25,511010.SS,国债ETF,government_bond,135.96
2024-11-26,511010.SS,国债ETF,government_bond,135.933
2024-11-27,511010.SS,国债ETF,government_bond,135.874
2024-11-28,511010.SS,国债ETF,government_bond,135.972
2024-11-29,511010.SS,国债ETF,government_bond,136.049
2024-12-02,511010.SS,国债ETF,government_bond,136.354
2024-12-03,511010.SS,国债ETF,government_bond,136.327
2024-12-04,511010.SS,国债ETF,government_bond,136.448
2024-12-05,511010.SS,国债ETF,government_bond,136.478
2024-12-06,511010.SS,国债ETF,government_bond,136.435
2024-12-09,511010.SS,国债ETF,government_bond,136.447
2024-12-10,511010.SS,国债ETF,government_bond,136.883
2024-12-11,511010.SS,国债ETF,government_bond,136.892
2024-12-12,511010.SS,国债ETF,government_bond,137.073
2024-12-13,511010.SS,国债ETF,government_bond,137.565
2024-12-16,511010.SS,国债ETF,government_bond,137.673
2024-12-17,511010.SS,国债ETF,government_bond,137.473
2024-12-18,511010.SS,国债ETF,government_bond,137.465
2024-12-19,511010.SS,国债ETF,government_bond,137.51
2024-12-20,511010.SS,国债ETF,government_bond,137.947
2024-12-23,511010.SS,国债ETF,government_bond,137.871
2024-12-24,511010.SS,国债ETF,government_bond,137.763
2024-12-25,511010.SS,国债ETF,government_bond,137.505
2024-12-26,511010.SS,国债ETF,government_bond,137.507
2024-12-27,511010.SS,国债ETF,government_bond,137.798
2024-12-30,511010.SS,国债ETF,government_bond,137.513
2024-12-31,511010.SS,国债ETF,government_bond,137.726
2025-01-02,511010.SS,国债ETF,government_bond,137.921
2025-01-03,511010.SS,国债ETF,government_bond,138.297
2025-01-06,511010.SS,国债ETF,government_bond,138.299
2025-01-07,511010.SS,国债ETF,government_bond,138.068
2025-01-08,511010.SS,国债ETF,government_bond,138.113
2025-01-09,511010.SS,国债ETF,government_bond,137.808
2025-01-10,511010.SS,国债ETF,government_bond,137.719
2025-01-13,511010.SS,国债ETF,government_bond,137.549
2025-01-14,511010.SS,国债ETF,government_bond,137.621
2025-01-15,511010.SS,国债ETF,government_bond,137.777
2025-01-16,511010.SS,国债ETF,government_bond,137.753
2025-01-17,511010.SS,国债ETF,government_bond,137.688
2025-01-20,511010.SS,国债ETF,government_bond,137.699
2025-01-21,511010.SS,国债ETF,government_bond,137.729
2025-01-22,511010.SS,国债ETF,government_bond,137.82
2025-01-23,511010.SS,国债ETF,government_bond,137.656
2025-01-24,511010.SS,国债ETF,government_bond,137.514
2025-01-27,511010.SS,国债ETF,government_bond,138.006
2025-02-05,511010.SS,国债ETF,government_bond,137.969
2025-02-06,511010.SS,国债ETF,government_bond,138.104
2025-02-07,511010.SS,国债ETF,government_bond,138.021
2025-02-10,511010.SS,国债ETF,government_bond,137.791
2025-02-11,511010.SS,国债ETF,government_bond,137.758
2025-02-12,511010.SS,国债ETF,government_bond,137.76
2025-02-13,511010.SS,国债ETF,government_bond,137.737
2025-02-14,511010.SS,国债ETF,government_bond,137.436
2025-02-17,511010.SS,国债ETF,government_bond,137.342
2025-02-18,511010.SS,国债ETF,government_bond,137.147
2025-02-19,511010.SS,国债ETF,government_bond,137.327
